director_id,name
2223936841,Nima Nourizadeh
2225325379,Léa Pool
2225523117,David Koepp
2226302108,Gina Prince-Bythewood
2226705220,Scott Mann
2227136346,Clyde Bruckman
2229518819,Robert Klane
2229847642,Juan Antonio Bardem
2231508683,Todd Grimes
2232765032,David McNally
2234362642,Andrew Waller
2234768800,Adrian Grünberg
2235098114,Drew T. Pierce
2235101246,Anthony Russo
2235184517,Gonzalo López-Gallego
2235925972,Jon Burton
2238682399,Alexander Payne
2239060879,Takuya Igarashi
2241323778,Nick Broomfield
2241335150,Tom Gilroy
2242957612,John Wayne
2243627257,Mark Jonathan Harris
2244137560,Stan Lathan
2244188573,Marcus Raboy
2244515173,Charles Correll
2245724900,Tony Randel
2247140116,Gregory Jacobs
2249617369,S.R. Bindler
2250480177,Lance Hool
2254733958,Roland Mesa
2255242906,Lee Tamahori
2255673787,Mark Andrews
2257110622,Rick Famuyiwa
2257725983,David Caffrey
2258741008,Douglas Trumbull
2258741992,Daniel Maze
2259552420,Rod Blackhurst
2261073139,Rocco Urbisci
2262486098,Andrew J. Cohen
2268281590,Rich Moore
2271840857,Noel Nosseck
2273758076,Josh Bear
2275138159,H. C. Potter
2275550940,Tony Scott
2277129936,Peter Care
2277437501,Scott Derrickson
2279185953,Brian Klein
2279736835,Harold Cronk
2280198437,Tod Browning
2281296517,Richard Loncraine
2281928287,Jon Lucas
2283729639,Tom Savini
2284578450,Ricky Blitt
2285036757,Rob Bowman
2285217941,Fenton Bailey
2286151041,Stephen J. Anderson
2286919921,Tom Moore
2287389630,Kwak Jae-yong
2290064415,Rob Hedden
2291493602,Justin Chadwick
2294785502,Teller
2295154025,Bryan Fogel
2295669220,Rob Meyer
2295767692,Amos Kollek
2298169400,Krzysztof Kieślowski
2298183715,Jesse Dylan
2298745699,Colin Levy
2300993392,Carol Frank
2301222799,Guy Moshe
2304021987,Majid Majidi
2304255643,Matthias Schweighöfer
2304539421,Mel Smith
2305803350,Christopher McQuarrie
2307526855,Michelangelo Antonioni
2308917659,Ezio Greggio
2309299008,David M. Rosenthal
2310839313,Jim Sharman
2312895885,Allan Arkush
2313515144,Laura Fairrie
2313628975,Brian Desmond Hurst
2313825767,Gernot Roll
2315922182,Chris Gorak
2317103831,James Bobin
2317192769,Paolo Virzì
2321721978,Ron Mann
2322236253,H. Bruce Humberstone
2322616689,Michael Chapman
2324953578,Rupert Wyatt
2325972402,Pamela Romanowsky
2326419060,Gilles Mimouni
2326905814,Des McAnuff
2329266338,Masaaki Yuasa
2329434821,John Ridley
2330006781,Alex Merkin
2330469642,John Pieplow
2330768808,Chris Gerolmo
2331115555,James Marsh
2332177759,Louis Leterrier
2332651438,Daniel Krige
2337956277,Dan Fogelman
2338419420,Sean Mathias
2340057148,Daniel Petrie
2342899132,Marcus Nispel
2346223421,Rupert Murray
2347215615,John Moore
2348834095,Peter Cattaneo
2349077231,John Huston
2350293921,Liam Lynch
2351140570,Andy Knight
2351791787,Jacques Perrin
2351832543,James Whale
2353122806,Frank Marshall
2353679144,Jodie Foster
2355473520,Hwang In-ho
2355562711,Willard Carroll
2355577655,Timothy Linh Bui
2355746273,Mark Hanlon
2356949659,Mike van Diem
2356952672,Oliver Parker
2357474874,AJ Schnack
2359300099,Clay Kaytis
2360529753,Edward Zwick
2361671337,Lloyd Bacon
2362548035,Gilbert Cates
2363830201,Dean Parisot
2363859324,Stephen Low
2364068739,George Dunning
2364879953,Mathieu Ratthe
2365412213,Jon Amiel
2365756277,Dwight H. Little
2366579961,Jane Pollard
2367018251,Brad Peyton
2367442386,Roy Del Ruth
2368720542,George A. Romero
2371161311,Adrian Lyne
2374641987,Brian Knappenberger
2375268295,Gene Kelly
2375625544,Bradley Raymond
2375804853,James Goldstone
2377422688,Izidore K. Musallam
2378292127,Don Taylor
2379251526,Tom Vaughan
2382130130,Jean Becker
2382450384,Kazuchika Kise
2383653138,Luke Scott
2384331670,Viktor Chouchkov
2384351708,David Van Taylor
2385084505,Michael Clancy
2385904581,Rohit Shetty
2387057192,David Anspaugh
2387507810,Ron Underwood
2388676467,Steve Pink
2388728289,Kurt Kuenne
2389322639,James Foley
2390101824,Brandon Trost
2391659969,Charles Shyer
2393156998,Bryan Spicer
2393863086,Crystal Moselle
2394237076,Bernardo Bertolucci
2395669706,Chris Kentis
2395741418,McG
2400693072,István Szabó
2401405108,Hadi Hajaig
2401606753,Noel Black
2401783956,Richard Eyre
2404565402,Ubaldo Ragona
2404793981,Norio Tsuruta
2405620560,David Dobkin
2406200967,Alain Jessua
2407022563,Wilson Yip
2407902253,John Scheinfeld
2409754173,Robert Sahakyants
2410218158,Robert J. Rosenthal
2410718873,Patricia Birch
2412195990,Yann Arthus-Bertrand
2413525144,Kazuya Tsurumaki
2413952725,Phil Tippett
2414192299,Bryan Barber
2415091170,Tim Hunter
2416234492,Peter Atencio
2417320646,George P. Cosmatos
2417910380,Carl Gottlieb
2419168620,Don Siegel
2419915786,Woo Kyung-min
2420500404,Claude Lelouch
2421525530,Tristram Shapeero
2421654886,Leslie Libman
2422244943,John D. Hancock
2422261430,Casey Affleck
2422722636,Frank Capra
2423222543,Samuel Fuller
2424070258,Marc Lawrence
2424143006,Robert Mandel
2426968014,Peter Hedges
2429999995,Annabel Jankel
2431816590,Arne Glimcher
2433828264,Dave Filoni
2435581199,Frederick Wiseman
2437017722,Laurie Gwen Shapiro
2437410100,Alla Surikova
2437744948,Quentin Dupieux
2437948840,Toby Wilkins
2438334574,Udayan Prasad
2440036405,Don Bluth
2441402562,Garth Jennings
2441452374,Dan O'Bannon
2441968401,Chris Prynoski
2442620487,Howard Hawks
2443466585,Chris Smith
2445104305,Jorge R. Gutierrez
2445548644,Jim Sonzero
2446012998,Bruce Paltrow
2446914187,James Clavell
2447432843,Zhang Yimou
2447795819,Bruce Joel Rubin
2448570159,Simón Brand
2451809225,Joseph Green
2454525265,Jane Campion
2455887386,Vincent J. Donehue
2457957315,Anders Walter
2458359052,Anthony Hickox
2459555258,Floria Sigismondi
2459555936,John Dower
2459683168,Cheech Marin
2460529004,Carl Schenkel
2463486587,Luca Guadagnino
2464676366,Xavier Gens
2465499011,Nikita Mikhalkov
2465889614,Mario Monicelli
2466890885,Chuck Sheetz
2468107054,Gavin O'Connor
2468362375,Andrew Dominik
2472224959,Madeleine Olnek
2473327999,Siddiq Barmak
2473500158,Ice Cube
2475485180,Neil Armfield
2475686730,Diego Luna
2475720794,Andrew Davis
2476352048,Kris Isacsson
2476757626,Dean Devlin
2477273494,Stephen King
2477417776,Sean Baker
2477789335,John Carpenter
2479088280,Gene Quintano
2480364067,R.J. Kizer
2480595939,Andrew Sipes
2481562758,Tod Williams
2482101728,Robert Marcarelli
2486065228,Jennifer Yuh Nelson
2486075597,Russ Meyer
2486516941,Neil Jordan
2486658698,Gene Wilder
2486717082,David E. Talbert
2488753849,Maggie Carey
2489184154,Julien Duvivier
2490897265,Shira Piven
2491183241,Jeff Tremaine
2491578915,Sarah Smith
2493611819,Neil LaBute
2494548415,Robert Moore
2494763613,E. Elias Merhige
2498904215,Pete Docter
2499507086,Miloš Forman
2499777606,Clay Borris
2500922311,John Waters
2501818435,Roy Andersson
2502393491,Michael Tiddes
2502724670,George Haas
2506078423,Arnold Schwarzenegger
2506611132,M. Night Shyamalan
2509715143,Josef Rusnak
2511035098,Justin Benson
2514308820,Yuen Woo-Ping
2514540574,Tony Leung Siu-Hung
2515349144,Camille Delamarre
2515827603,Stuart Beattie
2519097253,Kahlil Joseph
2520306274,Hugh Wilson
2520658361,Fred Walton
2521301740,Anne Hamilton
2521849447,Robert Kurtzman
2522953616,Sarah Kernochan
2523716549,Florian Gallenberger
2525241138,Mark Piznarski
2526545359,Renny Harlin
2526796935,Peter Billingsley
2527906898,Pierre De Moro
2529452610,Howard Avedis
2531049537,Jesús Salvador Treviño
2534108414,Paul Schrader
2534657860,Alex Cox
2535188149,Bobcat Goldthwait
2535572822,Nae Caranfil
2535697404,Theresa Connelly
2536246134,Pete Michels
2537077705,Vladimír Michálek
2537654671,Keanu Reeves
2537807948,George Sidney
2540307704,Kerry Conran
2540986226,Doug Lefler
2541153315,Michael J. Gallagher
2542050287,Michael Herz
2542244388,Vicky Jenson
2542739965,Don McKellar
2543044590,Compton Bennett
2543195556,Jiang Wen
2543408510,Seth Rogen
2544274237,John Wells
2544310599,Stephen Verona
2544763217,Simon Shore
2545710925,Norberto Barba
2546913300,Carlos Bolado
2547446123,Mark Tonderai
2548102519,Masayuki
2548813254,Bart Layton
2549287999,Richard Quine
2550002380,Hal Hartley
2550014605,Harve Foster
2550566058,Anjelica Huston
2551281105,Chris Marker
2554105317,Dario Argento
2554993843,Julie Anne Robinson
2555567950,Ron Fricke
2556851807,Sergei Bodrov Jr.
2557466415,Alfred E. Green
2558142596,Julie Dash
2558232695,Cory Edwards
2559172095,Ruggero Deodato
2559457315,Julian Radlmaier
2560225468,Bruce Gowers
2560324570,Luke Matheny
2561531841,Sang-il Lee
2563023532,Tommy Chong
2564255398,Will Vinton
2564255563,Brad Copeland
2565452588,Penelope Spheeris
2567124788,Patrick Alessandrin
2567731916,Karey Kirkpatrick
2571221139,Tomás Gutiérrez Alea
2573111326,Terence Davies
2574302458,Robert Benton
2575094861,Busby Berkeley
2575588852,Mark Levinson
2575710825,Diane Keaton
2576879422,Zack Snyder
2576985636,Constance Marks
2577325448,Mira Nair
2577416262,Duncan Jones
2578685379,Nick Cassavetes
2580157767,Bruce Sinofsky
2582049381,Victor Nuñez
2582178701,Bill Colleran
2582481224,Brenton Spencer
2583402466,Dana Adam Shapiro
2583724111,John Lounsbery
2584392061,Ismael Rodríguez
2584770123,David Slade
2585728286,David Hugh Jones
2585815834,Michel Negroponte
2587255719,George Roy Hill
2588037675,Édouard Molinaro
2592079973,Paul Quinn
2594326181,Tom Schulman
2595538478,Terry George
2595782362,Paul Bartel
2596714958,Takahiko Kyougoku
2597231044,Franco Amurri
2597254695,Hirotsugu Kawasaki
2597976477,Seijun Suzuki
2598198008,Aram Rappaport
2598224758,Petra Epperlein
2598630811,James Merendino
2598747939,Travis Cluff
2599394655,Anand Tucker
2599520500,John Mackenzie
2599909435,Bud Yorkin
2601506278,David Ren
2603605903,Terry Sanders
2603687936,Tom Laughlin
2605249254,Richard Ray Perez
2605811906,Aleksandr Rogozhkin
2606978177,Lam Nai-Choi
2608729123,Michael Patrick Jann
2610129550,Desmond Nakano
2612209211,Steven Lisberger
2613297057,Sylvester Stallone
2613625090,Gregory Widen
2614356295,Loretta Walz
2615256879,Rintaro
2618519499,Etan Cohen
2618543324,David S. Goyer
2618760608,Steve Antin
2619030147,Paul Haggis
2619073029,Matt Stone
2620022676,Noboru Iguchi
2621503398,William Castle
2621509930,Fred Dekker
2622001208,John Flynn
2622280467,Kelly Fremon Craig
2622363953,Jaco Van Dormael
2622585065,Darren Doane
2624877617,Mervyn LeRoy
2624991953,Thomas Riedelsheimer
2628173758,George Armitage
2631233678,Neal Brennan
2633478120,Samuel Bayer
2635394347,Emeric Pressburger
2636105990,Vincent Paronnaud
2638743739,George Stevens
2642602594,Noam Murro
2642645720,Gabriel Range
2643609736,James Melkonian
2648415835,María Ripoll
2649621790,Michael Madsen
2649885493,Chuck Jones
2650802913,Mike McCoy
2651541284,Jerry London
2654881556,Mike Mills
2654912454,Jack Sholder
2655433784,John Requa
2656096161,Don Barnhart
2659029469,Adam Alleca
2660340231,Ellory Elkayem
2660893650,Jay Baruchel
2662542340,Paul King
2663464136,James Moll
2663728944,Adam Wingard
2665053342,Charlie Loventhal
2665819512,Gary Chapman
2666878830,Luc Dardenne
2666918284,Al Adamson
2668418722,Rob Pearlstein
2668956513,James Signorelli
2668990831,Paul Weitz
2671447994,Willard Huyck
2672213612,Nadia Conners
2673184786,Christopher Spencer
2673227424,Charles Martin Smith
2673664212,Gordon Douglas
2673817863,Banksy
2675923588,Louis J. Gasnier
2676661623,David Schwimmer
2676842287,Boris Stepantsev
2677286033,Su Chaobin
2679042166,Rob Walker
2679087098,Gus Trikonis
2679600145,Tay Garnett
2680176530,Jennifer Siebel Newsom
2680343942,Steven C. Miller
2680887673,Gabriele Muccino
2681364066,Robert Fiore
2681728889,Laurie Collyer
2682237690,David R. Ellis
2683344193,Joshua Logan
2683640026,Ulli Lommel
2683927609,Jeremy Podeswa
2683991304,J.F. Lawton
2684503430,Kiyoshi Kurosawa
2687094339,Karen Leigh Hopkins
2687096124,William Arntz
2688133706,Chris Rock
2689001353,Jon S. Baird
2690111391,Lloyd Kaufman
2691551515,Baltasar Kormákur
2693859626,John McKay
2694367259,Patrick Hasburgh
2702463138,Pen Densham
2702929338,Kristian Levring
2704607390,Rick Rosenthal
2706499068,Paul Morrison
2706684714,Christopher Berkeley
2707761990,Roger Nygard
2709912293,Mitch Rouse
2710132309,David Kellogg
2713064183,Morten Tyldum
2713489375,Tony Elliott
2714122172,Geoff Burton
2714391829,Takeshi Koike
2714690130,Jeff Schaffer
2715113139,Lynn Shelton
2717172149,Tim Whelan
2719954637,Reshef Levi
2721002515,Jules Dassin
2722241445,Aku Louhimies
2724778012,Sidney Lanfield
2725467268,Ryuhei Kitamura
2726482634,Grigori Aleksandrov
2728250852,Carlos Saldanha
2729427042,Jack Smight
2730132819,James Orr
2731986950,Gabe Polsky
2732273463,Terry Zwigoff
2733197752,Toby Genkel
2733345911,Osamu Dezaki
2733425776,Thomas Bezucha
2733782743,Martin Campbell
2733930066,Alex Mann
2734201690,Steve Rash
2736135640,Rod Daniel
2736205808,Chris Miller
2737156450,Ron Oliver
2737838566,Paul Almond
2738371134,Shin Sang-ok
2738827288,Brendan Malloy
2738850919,Gilbert Adler
2739617414,Lucia Aniello
2741066760,Héctor Babenco
2741606240,Steven Soderbergh
2743322931,John Little
2743583597,Callie Khouri
2744662554,Bud S. Smith
2745737267,Gilles Paquet-Brenner
2747523626,Clio Barnard
2749844720,Ian Iqbal Rashid
2750141378,Laurie Lynd
2752247289,F. Gary Gray
2753451126,Doug Aitken
2753904359,Gregory Poirier
2757520518,Alfonso Gomez-Rejon
2758198177,David Frankel
2759579797,André Téchiné
2760561584,Steve Martino
2764793346,William Richert
2765643816,Herk Harvey
2769200208,S.S. Wilson
2769336869,Scott Hamilton Kennedy
2769601995,Ralph Nelson
2771949222,Liz Friedlander
2773884508,Gavin Hood
2774308673,Todd Phillips
2775102481,George Seaton
2776080053,Eric Blakeney
2776659952,Simon J. Smith
2776830589,Ernst Lubitsch
2781714279,Jean-François Richet
2782204686,W.D. Richter
2782491034,Asif Kapadia
2783184619,Xavier Palud
2783544831,John Erick Dowdle
2783667066,Forest Whitaker
2783814970,Jonathan Mostow
2786269889,Roberto Rossellini
2788348454,Scott Moore
2788998033,Rob Lieberman
2790004974,David Hackl
2790284757,Marshall Neilan
2790935371,Paul Sabella
2793055330,Derrick Borte
2793341630,Michel Hazanavicius
2794118678,Asghar Farhadi
2794971482,Irvin S. Yeaworth Jr.
2798382145,Johan van der Keuken
2798767485,Kitaro Kosaka
2799864356,Felix van Groeningen
2800500819,Anne Wheeler
2802510393,C. Jay Cox
2802558593,Mark Romanek
2802888475,Marco Tullio Giordana
2803785632,Ben Hopkins
2804138781,James Robinson
2804993088,Peter Werner
2807404143,Tina Hirsch
2808044325,Sean S. Cunningham
2808704016,Matt Williams
2811800461,Jeffrey G. Hunt
2813998018,Norman Cohen
2815499979,Shinichiro Watanabe
2816301662,Dee Rees
2817056643,Tatsuyuki Nagai
2817807834,Rian Johnson
2818418085,Anders Thomas Jensen
2819737045,Sean Byrne
2820516451,Bill Couturié
2820671508,George Scribner
2821355590,Jamie Payne
2823119746,Sammo Hung Kam-Bo
2823341481,Theodore Melfi
2824565692,Jim Field Smith
2826114321,Joan Churchill
2826830292,Robin Hardy
2827355208,Kevin Heffernan
2828766067,Nat Faxon
2828830638,Robert Dalva
2828940882,Régis Wargnier
2829199785,Alexia Anastasio
2830875782,Patrick Tatopoulos
2830944523,Danny Cannon
2831120444,David Posamentier
2831285309,Jeremy Kipp Walker
2832264842,Jean Cocteau
2832621942,Anthony C. Ferrante
2834027462,Georgiy Daneliya
2836774246,Sturla Gunnarsson
2837611391,Evan Glodell
2837854881,Billy Corben
2840011115,Terry Ingram
2842669391,Phil Joanou
2847414895,Antoine Bardou-Jacquet
2847457719,Aleksandr Petrov
2847731067,Kyle Balda
2850555778,Lorene Machado
2852064068,James Gartner
2852071817,Stanley Kramer
2852121706,Mark Goldblatt
2853009649,Michael Crichton
2854412427,Sam Irvin
2855464717,Robert Aldrich
2855874093,Nikki Frakes
2856103377,Lee Demarbre
2858437091,Shona Auerbach
2864780977,Robert Harmon
2864853419,Ti West
2865345438,Aamir Khan
2866388813,Hannu Tuomainen
2867680774,Chris Evans
2867818632,Jeff Malmberg
2868035432,H.B. Halicki
2868443642,Cy Endfield
2869154081,Jerome Robbins
2869941147,Stephen Fingleton
2871683407,Sally Field
2872245727,Philip Kaufman
2872434908,Tony Bill
2873777471,David Sandberg
2874919854,Sam Dunn
2875583837,Mitsuo Hashimoto
2877286777,Takashi Miike
2878840069,Steven R. Monroe
2878982149,Frédéric Beigbeder
2879857497,James DeMonaco
2883389369,Rupert Wainwright
2883841316,Yannick Dahan
2884282005,Alan Shapiro
2885617579,Henry Cass
2885854839,John Kahrs
2887194568,Paul Soter
2888749084,Paul Greengrass
2891415434,George Abbott
2894634776,John Payson
2895652208,Skip Woods
2895661372,Takashi Shimizu
2896144559,Sebastian Schipper
2897026657,Joby Harold
2897159174,Brent Maddock
2898527234,James Gunn
2900952864,Leslie Howard
2901141723,John McTiernan
2904975151,John Guillermin
2905730780,Seth Kearsley
2906002161,Spike Brandt
2906492425,Conrad Vernon
2906966841,Melvin Frank
2907799732,Paolo Sorrentino
2907988979,Joanna Romersa
2909021559,Julian Jarrold
2909335021,Joshua Marston
2910612882,Julie Davis
2911504683,Fred Wolf
2911710329,Fyodor Khitruk
2916722724,Fred Coe
2922750007,Julian Gilbey
2922876188,Brian A. Miller
2923426939,Ruba Nadda
2923843827,Daniel Stamm
2924586213,Gregory Nava
2924638020,Shari Springer Berman
2926416140,Sue Brooks
2927276183,Mark Dindal
2927481996,Lewis Allen
2928718794,Paul Dinello
2933662567,Todd Solondz
2934746849,Mohsen Makhmalbaf
2935182047,Mathieu Kassovitz
2935425747,Will Gluck
2936329772,Gavin Grazer
2936367277,Rodrigo Plá
2936780008,Clarence Brown
2937250893,Michael Tolkin
2938282889,Jim Wilson
2939849965,Allison Anders
2941733649,Stuart Ortiz
2943021416,Jeremiah S. Chechik
2943497919,Cedric Nicolas-Troyan
2944265519,Elizabeth Allen Rosenbaum
2949495169,Al Reinert
2950345226,Bill Murray
2950561156,George Casey
2950572457,Alex Winter
2950593120,Nick Hurran
2951192542,Jon Hurwitz
2953677980,Vincent McEveety
2954488153,Lina Wertmüller
2955612631,Masaki Kobayashi
2956454387,Carl Franklin
2957778404,Duncan Gibbins
2958630889,Fisher Stevens
2959207996,John Sayles
2959451611,Malcolm Leo
2960911749,Stan Winston
2961231032,Alejandro Amenábar
2964051129,Michael John Warren
2964229706,Phil Nibbelink
2967244901,William Dieterle
2967576232,Dorian Walker
2968380429,Vadim Perelman
2969482378,Harry Thomason
2970136017,Jenniphr Goodman
2970267509,Doug Atchison
2970816378,Mark Lewis
2970973085,Orson Welles
2972261516,Steven Shainberg
2974086294,Harald Zwart
2974827822,Steve Anderson
2975672709,William A. Graham
2976186098,Robert Markowitz
2976698216,Wesley Ruggles
2977016587,Howard Morris
2978385184,Wes Anderson
2978698657,Andy Wilson
2979431555,Frank Darabont
2979471567,Kevin Hooks
2980764684,Joe Sichta
2981170406,Mark Brown
2982471835,Matt Ross
2982734368,John Fawcett
2983199857,Barbara Sonneborn
2983392889,Jonathan King
2985436993,Chip Rosenbloom
2986532044,Henry Bromell
2987425188,Peter Weir
2988433642,Mel Brooks
2988813492,Daryl Wein
2988817238,Jesse Peretz
2989673486,John Stockwell
2990306874,Gregory La Cava
2992480632,Sion Sono
2992911122,Paul Andrew Williams
2993586112,Jim Abrahams
2993663016,Michael Karbelnikoff
2993914922,Susanne Bier
2997946654,Luis Buñuel
2998322957,Steven Quale
2999381669,Michael Cuesta
3000300095,James Nguyen
3001107961,Paul Feig
3007574315,Dexter Fletcher
3007661446,Kathryn Bigelow
3007672605,Roger Michell
3008217999,Michael Lindsay-Hogg
3009579151,Maria Schrader
3010017009,Lexi Alexander
3010056478,Mat Whitecross
3010336987,David Raynr
3012387516,Wojciech Has
3012436709,Georges Méliès
3012441000,Erik Van Looy
3012441712,Kurt Neumann
3012967263,Tim Story
3020892770,Jonathan Levine
3021392163,John Lafia
3021600355,Dmitriy Dyachenko
3022440892,Lisa Azuelos
3023308464,Chatrichalerm Yukol
3023904177,Davis Guggenheim
3024099950,Jan Svěrák
3024306079,Justin Reardon
3024636691,Sara Barnes
3024681410,Valery Todorovsky
3027332410,Elio Petri
3028294280,Jun Falkenstein
3029085960,Zacharias Kunuk
3029811561,Chen Kaige
3031157539,Roger Donaldson
3031599064,Burr Steers
3031954217,Noriyuki Abe
3032220903,Paul Justman
3032555008,Adrienne Shelly
3033187569,Austen Jewell
3034293446,Sam Peckinpah
3037049626,Irving Reis
3038782203,Dylan Kidd
3038790379,Ethan Spaulding
3039194749,Reggie Rock Bythewood
3041051785,John N. Smith
3041519019,Morgan Neville
3042208351,Micha X. Peled
3043042487,Stan Dragoti
3043353446,Thaddeus O'Sullivan
3044417452,David Leitch
3046456636,Kim Bartley
3047577072,Marc Fienberg
3048165611,Bill Cosby
3048356354,Scott Silver
3049161847,Troy Duffy
3050048486,Tim Burton
3050477170,Steve White
3050787384,Ishirō Honda
3051089550,Michael Mayer
3052386503,Yann Demange
3052956353,George Mihalka
3053364227,Daniel Algrant
3053488326,J.B. Rogers
3053857676,Ari Folman
3053924648,Robert Bresson
3054561209,Michael Coldewey
3054821136,Howard Deutch
3055809287,Sidney J. Furie
3056700172,Bill Rebane
3056839607,Piero Messina
3058031888,Jerry Paris
3060869715,Juliusz Machulski
3061027630,Antony Hoffman
3061223400,Joe Russo
3062547969,Andrew Fleming
3063598029,Jessica Bendinger
3067325024,Ana Kokkinos
3068389778,John Singleton
3071094225,Milcho Manchevski
3071211190,Jannik Johansen
3071315665,Jan Harlan
3072195745,Fax Bahr
3073720193,Shane Black
3076229949,Alex Steyermark
3077279863,Boaz Yakin
3077313379,Geoffrey Sax
3077882907,Daisy von Scherler Mayer
3078197528,Paul Leni
3078625216,Jean-Xavier de Lestrade
3081689086,Alek Keshishian
3083229663,Gabriel Axel
3083776156,Rob Minkoff
3086478477,Adam Curtis
3087068936,Jean-Pierre Dardenne
3088226166,Tim Hetherington
3088773380,John Hyams
3089603636,Nathan Greno
3090545208,Jay Dubin
3091632353,Ricardo Curtis
3091704222,Brad Silberling
3094747155,Chris Paine
3095118906,Shinya Tsukamoto
3095830723,Craig Johnson
3096332360,Frank Sudol
3096545111,Wolf Rilla
3098186411,Roy Allen Smith
3098725135,Allan Dwan
3100221408,Ib Melchior
3103571124,Josiane Balasko
3103722087,Peter Kassovitz
3103921312,Derek Cianfrance
3104589321,Laurent Firode
3105676318,Hiroyuki Okiura
3106532582,Ken Hughes
3108152917,Marco Kreuzpaintner
3109221483,Alan Metter
3109837993,Chris Wedge
3110268448,Leo McCarey
3110667706,Jac Schaeffer
3111654817,Felix Fuchssteiner
3112225012,Sydney Pollack
3115199799,Winston Hibler
3115304446,Steve Kloves
3116939283,Robert Iscove
3117218067,Luke Greenfield
3118531282,Vincent Sherman
3118837063,Quentin Tarantino
3122811191,Charles Vidor
3124691986,Mitchell Lichtenstein
3127007901,Jonathan Winfrey
3127076839,Martin Owen
3128393795,Kenta Fukasaku
3128710890,Jay Oliva
3130263874,He Ping
3130609748,Maya Deren
3131431380,Billy Bob Thornton
3132805474,Tim Robbins
3134375718,Peter Markle
3139119110,Bart Freundlich
3139541633,James McTeigue
3140923948,Kenji Kamiyama
3141082449,Michael Corrente
3141175960,Mark DiSalle
3142140311,Vincenzo Natali
3142272262,Mary Lambert
3144060396,Whit Stillman
3145397977,Boris Sagal
3145807851,Luchino Visconti
3146691014,Christian Zübert
3146765709,J.T.S. Moore
3151533383,Alonso Ruizpalacios
3151821693,Hiroshi Negishi
3153102632,Charles Stone III
3153603782,Claudio Fäh
3154045870,Kazuaki Kiriya
3155469864,Babak Payami
3155757538,Chris Renaud
3157127437,Claude Berri
3157149237,Mike Leigh
3158663914,Jamie Travis
3159371956,Gary David Goldberg
3161048746,Kyle Rankin
3161419717,Michael Cristofer
3163024836,Jean-Marie Poiré
3163552592,Florian Henckel von Donnersmarck
3166631113,Arie Posin
3166653897,Hal Salwen
3168761533,Joshua Oppenheimer
3170698150,Gordon Chan
3172598107,Eric Brevig
3174218552,Bob Gale
3174753254,Dan Scanlon
3175354645,George Lucas
3175705379,Gavin Wiesen
3176873638,Steve Binder
3177562079,Hoyt Yeatman
3179044008,Roman Coppola
3179746492,Martha Coolidge
3179876479,Lance Bangs
3183387407,Kenji Mizoguchi
3183508409,Martin Gero
3185391145,Giuseppe Tornatore
3187762417,Christopher Smith
3189376971,Yannis Smaragdis
3192024815,Alex Zamm
3192451260,Chad Stahelski
3193484445,Lynne Southerland
3193901081,Fabián Bielinsky
3199728695,Dan Rush
3200031272,Frank Launder
3200249892,Jérôme Boivin
3201108576,Roger Mainwood
3202211815,Hilary Birmingham
3202542751,James Wan
3203221751,David Evans
3204421312,Feng Xiaogang
3208959008,Mike Figgis
3209691032,Michael Brandt
3209812164,Hugh Johnson
3210403868,Kriv Stenders
3211717063,Aileen Ritchie
3212111651,Alan Poul
3213948858,Kazuya Murata
3215523589,Bo Welch
3215828428,Peter Baldwin
3216441600,Ella Lemhagen
3216616447,Gérard Lauzier
3216625380,Dirk Shafer
3217510479,Lucrecia Martel
3217977883,Trevor Nunn
3219096387,João Nicolau
3220227758,Max Landis
3222683568,Rémy Belvaux
3223003361,Satyajit Ray
3223157830,Blake Edwards
3225689868,Rob Sitch
3227543288,Karsten Kiilerich
3227913744,David DeCoteau
3228169814,Mark Rosman
3229327038,Félix Alcalá
3230334398,Jerry Rothwell
3231526923,Rodney Gibbons
3235903604,Chris Hegedus
3235944327,Bill Plympton
3236317816,Lidiya Ishimbaeva
3236375260,Kimio Yabuki
3236375459,Travis Knight
3236988584,Saul Bass
3237278237,Roberto Benigni
3237398236,Lars Jessen
3238098173,Rob Thomas
3243041062,Robert Rodriguez
3244443096,Kim Ki-duk
3245326944,Gaby Dellal
3246296361,Cédric Kahn
3246859569,Perry Henzell
3247524759,Scott Hicks
3247671487,Barry Jenkins
3249104402,Akira Kurosawa
3249206863,Kazuhisa Takenouchi
3250988661,Rufus Norris
3252001961,Nir Bergman
3252455404,Tony Bancroft
3253169432,Kike Maíllo
3253268751,Jeffrey W. Byrd
3254568387,Elem Klimov
3255606207,Talia Lugacy
3256992646,Curtis Hanson
3257067273,Bruce McDonald
3257282745,Pete Jones
3258437808,Shannon Hartman
3260660935,Lo Wei
3262154393,Todd Haynes
3262889506,Peter Horton
3263936164,Alfonso Arau
3264071731,Annette Haywood-Carter
3266475137,Peter Yates
3268671182,Justin Lin
3269235715,Roy Ward Baker
3271411533,Cary Joji Fukunaga
3271819592,Larry Roemer
3272660750,Dave Bullock
3273665952,Chris Buck
3278352125,Rick Friedberg
3278958977,Martin Kunert
3281199602,Gabe Ibáñez
3281270081,Andrew R. Jones
3282526352,Edward Buzzell
3288407893,Holly Goldberg Sloan
3290992777,Clyde Geronimi
3294996962,Takao Okawara
3297075772,Charles Crichton
3298225536,John Dahl
3300228439,Jon Blair
3300671959,Yorgos Lanthimos
3301053309,Lilly Wachowski
3302454067,Christopher Nolan
3302694164,Jack Perez
